dataset,datasetId,siteName,siteId,siteVisitName,siteVisitId,observationId,featureId,featureType,featureTypeId,parameter,parameterId,result,resultId,resultUnit,resultUnitId,method,methodId,resultTime,instrumentId,instrumentType,instrumentTypeId
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAGAW0002,http://linked.data.gov.au/dataset/ausplots/site-saagaw0002,20150218,http://linked.data.gov.au/dataset/ausplots/sv-56993,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_annual_mean-56993,http://linked.data.gov.au/dataset/ausplots/climate_id-saagaw0002,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,temperature annual mean,http://linked.data.gov.au/def/tern-cv/eaa90e7f-7e44-47b1-af26-e5606b9e3cea,17.5376,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2015-02-18T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAGES0001,http://linked.data.gov.au/dataset/ausplots/site-waages0001,20190801,http://linked.data.gov.au/dataset/ausplots/sv-58802,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_annual_mean-58802,http://linked.data.gov.au/dataset/ausplots/climate_id-waages0001,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,temperature annual mean,http://linked.data.gov.au/def/tern-cv/eaa90e7f-7e44-47b1-af26-e5606b9e3cea,20.8688,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2019-08-01T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDAMUL0003,http://linked.data.gov.au/dataset/ausplots/site-qdamul0003,20130426,http://linked.data.gov.au/dataset/ausplots/sv-53595,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_annual_mean-53595,http://linked.data.gov.au/dataset/ausplots/climate_id-qdamul0003,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,temperature annual mean,http://linked.data.gov.au/def/tern-cv/eaa90e7f-7e44-47b1-af26-e5606b9e3cea,22.0232,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2013-04-26T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTAFIN0012,http://linked.data.gov.au/dataset/ausplots/site-ntafin0012,20111104,http://linked.data.gov.au/dataset/ausplots/sv-53632,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_annual_mean-53632,http://linked.data.gov.au/dataset/ausplots/climate_id-ntafin0012,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,temperature annual mean,http://linked.data.gov.au/def/tern-cv/eaa90e7f-7e44-47b1-af26-e5606b9e3cea,21.7691,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2011-11-04T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDACYP0018,http://linked.data.gov.au/dataset/ausplots/site-qdacyp0018,20180708,http://linked.data.gov.au/dataset/ausplots/sv-58603,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_annual_mean-58603,http://linked.data.gov.au/dataset/ausplots/climate_id-qdacyp0018,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,temperature annual mean,http://linked.data.gov.au/def/tern-cv/eaa90e7f-7e44-47b1-af26-e5606b9e3cea,26.6068,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2018-07-08T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAARIV0006,http://linked.data.gov.au/dataset/ausplots/site-saariv0006,20150814,http://linked.data.gov.au/dataset/ausplots/sv-57095,http://linked.data.gov.au/dataset/ausplots/tern_climate_data-obs-temperature_annual_mean-57095,http://linked.data.gov.au/dataset/ausplots/climate_id-saariv0006,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,temperature annual mean,http://linked.data.gov.au/def/tern-cv/eaa90e7f-7e44-47b1-af26-e5606b9e3cea,17.1946,N/A,Degree Celsius,http://qudt.org/vocab/unit/DEG_C,ANUclimate derived temperature data,http://linked.data.gov.au/def/tern-cv/8714be2a-c53b-435a-abe4-f2393a741185,2015-08-14T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSTSYB0007,http://linked.data.gov.au/dataset/ausplots/site-nstsyb0007,20151120,http://linked.data.gov.au/dataset/ausplots/sv-58496,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-58496,http://linked.data.gov.au/dataset/ausplots/climate_id-nstsyb0007,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,WET,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2015-11-20T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SATFLB0027,http://linked.data.gov.au/dataset/ausplots/site-satflb0027,20181102,http://linked.data.gov.au/dataset/ausplots/sv-58669,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-58669,http://linked.data.gov.au/dataset/ausplots/climate_id-satflb0027,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,WET,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2018-11-02T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAESP0001,http://linked.data.gov.au/dataset/ausplots/site-waaesp0001,20161012,http://linked.data.gov.au/dataset/ausplots/sv-58516,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-58516,http://linked.data.gov.au/dataset/ausplots/climate_id-waaesp0001,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,WET,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2016-10-12T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSABHC0029,http://linked.data.gov.au/dataset/ausplots/site-nsabhc0029,20160912,http://linked.data.gov.au/dataset/ausplots/sv-58028,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-58028,http://linked.data.gov.au/dataset/ausplots/climate_id-nsabhc0029,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,WET,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2016-09-12T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,TCATCH0004,http://linked.data.gov.au/dataset/ausplots/site-tcatch0004,20200205,http://linked.data.gov.au/dataset/ausplots/sv-58806,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-58806,http://linked.data.gov.au/dataset/ausplots/climate_id-tcatch0004,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,WET,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2020-02-05T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTAFIN0006,http://linked.data.gov.au/dataset/ausplots/site-ntafin0006,20111007,http://linked.data.gov.au/dataset/ausplots/sv-53626,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-53626,http://linked.data.gov.au/dataset/ausplots/climate_id-ntafin0006,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,WET,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2011-10-07T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTASSD0010,http://linked.data.gov.au/dataset/ausplots/site-ntassd0010,20120923,http://linked.data.gov.au/dataset/ausplots/sv-53697,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-53697,http://linked.data.gov.au/dataset/ausplots/climate_id-ntassd0010,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,WET,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2012-09-23T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSAMDD0006,http://linked.data.gov.au/dataset/ausplots/site-nsamdd0006,20140530,http://linked.data.gov.au/dataset/ausplots/sv-56954,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-56954,http://linked.data.gov.au/dataset/ausplots/climate_id-nsamdd0006,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,WET,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2014-05-30T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,QDABBS0001,http://linked.data.gov.au/dataset/ausplots/site-qdabbs0001,20190404,http://linked.data.gov.au/dataset/ausplots/sv-58708,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-58708,http://linked.data.gov.au/dataset/ausplots/climate_id-qdabbs0001,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,WET,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2019-04-04T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTASSD0003,http://linked.data.gov.au/dataset/ausplots/site-ntassd0003,20120820,http://linked.data.gov.au/dataset/ausplots/sv-53691,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-53691,http://linked.data.gov.au/dataset/ausplots/climate_id-ntassd0003,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,WET,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2012-08-20T00:00:00Z,N/A,N/A,N/A
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTASTU0005,http://linked.data.gov.au/dataset/ausplots/site-ntastu0005,20160503,http://linked.data.gov.au/dataset/ausplots/sv-58427,http://linked.data.gov.au/dataset/ausplots/site_location_visit-obs-climatic_condition-58427,http://linked.data.gov.au/dataset/ausplots/climate_id-ntastu0005,climate,http://linked.data.gov.au/def/tern-cv/6d40d71e-58cd-4f75-8304-40c01fe5f74c,climatic condition,http://linked.data.gov.au/def/tern-cv/c5ca86b0-c503-4590-87fb-0bc8ff9f1632,WET,N/A,N/A,N/A,Plot and Physical Descriptions,http://linked.data.gov.au/def/ausplots-cv/4c0dabaf-1771-465f-890f-be23337c530e,2016-05-03T00:00:00Z,N/A,N/A,N/A
